 	смотрящей		смотря'щей	 
 	смотрящие		смотря'щіе (м. р.), смотря'щія (ж. р. и ср. р.)	 
 	смотрящий		смотря'щій, смотря'щаго	 
 	смоченного		смо'ченнаго	 
 	смоченное		смо'ченное	 
 	смоченные		смо'ченные (м. р.), смо'ченныя (ж. р. и ср. р.)	 
 	смоченный		смо'ченный, смо'ченнаго	 
 	смошенничать		смоше'нничать	 
 	смуглеть		смуглѣ'ть	 
 	смутное		сму'тное, сму'тнаго	 
 	смутные		сму'тные (м. р.), сму'тныя (ж. р. и ср. р.)	 
 	смухлевать		смухлева'ть	 
 	смущение		смуще'ніе	 
 	смущённый		смущённый	 
 	смысл		смы'слъ, въ смы'слѣ	 
 	смычок		смычёкъ и смычо'къ	 
 	смышлённый		смышлённый (пpич.), но смышлёный (пpил.)	 
 	смышлёный		смышлёный (пpил.), смышлённый (пpич.)	 
 	смягчение		смягче'ніе	 
 	смягчённый		смягчённый	 
 	смятение		смяте'ніе	 
сн 	снабжение		снабже'ніе	^
 	снабжённый		снабжённый	 
 	снадобье		сна'добье	 
 	Снайдерс		Сна'йдерсъ	 
 	снайпер		сна'йперъ	 
 	снаружи		снару'жи	 
 	снаряжение		снаряже'ніе	 
 	снаряжённый		снаряжённый	 
 	сначала		снача'ла (наpѣч.), но съ нача'ла го'да	 
 	снащённый		снащённый	 
 	снег		снѣ'гъ	 
 	Снегирёв		Снегирёвъ, но снѣги'рь!	 
 	снегирёк		снѣгирёкъ	 
 	снегирь		снѣги'рь и сниги'рь, но Снегирёвъ	 
 	снеговей		снѣговѣ'й	 
 	снеговик		снѣгови'къ	 
 	снегоступы		снѣгосту'пы	 
 	снегурка		снѣгу'рка, снѣгу'рочка	 
 	снегурочка		снѣгу'рочка, снѣгу'рка	 
 	снедать		снѣда'ть, снѣда'емый	 
 	снедь		снѣ'дь	 
 	снежинка		снѣжи'нка	 
 	снежки		снѣжки' (игра' въ снѣжки')	 
 	снежник		снѣ'жникъ (пти'ца)	 
 	снежно		снѣ'жно	 
 	снежный		снѣ'жный, снѣ'жнаго, снѣ'жное	 
 	снежок		снѣжо'къ, снѣжко'мъ	 
 	снёс		снёсъ, снесла', снесли', снесло'	 
 	снесён		снесёнъ, снесена', снесены', снесено'	 
 	снесение		снесе'ніе	 
 	снесённый		снесённый	 
 	снесёт		снесётъ, снесёте, снесёшь	 
 	снёсся		снёсся	 
 	снести		снести'	 
 	снестись		снести'сь, снесу'сь, снесёшься; снёсся, снесла'сь, снесло'сь	 
 	снёсший		снёсшій	 
 	снеток		снето'къ и снѣто'къ, снито'къ, снято'къ (ко'рюшка)	 
 	снижение		сниже'ніе	 
 	снизойдёт		снизойдётъ	 
 	снизошедший		снизоше'дшій, снисше'дшій	 
 	снизошёл		снизошёлъ	 
 	снизу		сни'зу	 
 	снимаете		снима'ете	 
 	снимайте		снима'йте	 
 	снимем		сни'мемъ, снима'етъ, снима'емъ, снима'ешь (отъ снима'ть)	 
 	снимите		сними'те	 
 	снисходительно		снисходи'тельно	 
 	снисхождение		снисхожде'ніе	 
 	снисшедший		снисше'дшій, снизоше'дшій	 
 	снова		сно'ва	 
 	сновидение		сновидѣ'ніе	 
 	сноровка		сноро'вка, при до'лжной сноро'вкѣ	 
 	сносен		сно'сенъ	 
 	сноснее		сно'снѣе	 
 	сносное		сно'сное	 
 	сносные		сно'сные (м. р.), сно'сныя (ж. р. и ср. р.)	 
 	снотворное		снотво'рное	 
 	сноха		сноха' (жена' сы'на), къ снохѣ'	 
 	снохачество		сноха'чество (незако'нное сожи'тельство отца' съ жено'ю сы'на — снохо'ю, невѣ'сткою)	 
 	сношение		сноше'ніе	 
 	сношенный		сно'шенный	 
 	снуёшь		снуёшь	 
 	снявшего		сня'вшаго	 
 	снявшие		сня'вшіе (м. р.), сня'вшія (ж. р. и ср. р.)	 
 	снявший		сня'вшій, сня'вшаго, сня'вшимъ	 
 	Снядецкий		Сняде'цкій	 
 	снятие		сня'тіе	 
со 	собака		соба'ка, о соба'кѣ	^
 	собачий		соба'чій	 
 	собачка		соба'чка, о соба'чкѣ	 
 	собачье		соба'чье	 
 	собачьё		собачьё	 
 	соберёт		соберётъ, соберёмъ, соберёшь	 
 	соберётся		соберётся, соберёмся, соберёшься	 
 	соберут		соберу'тъ	 
 	соберутся		соберу'тся	 
 	собеседник		собесѣ'дникъ	 
 	Собеский		Собѣ'скій	 
 	собирает		собира'етъ, собира'емъ, собира'ешь	 
 	собираете		собира'ете, собира'етесь	 
 	собирается		собира'ется, собира'ешься, собира'емся	 
 	собирайте		собира'йте	 
 	собирайтесь		собира'йтесь	 
 	собиратель		собира'тель	 
 	собирательный		собира'тельный, собира'тельнаго	 
 	собирательство		собира'тельство	 
 	соблаговолите		соблаговоли'те	 
 	соблазнённый		соблазнённый	 
 	соблюдение		соблюде'ніе	 
 	соблюдённый		соблюдённый	 
 	соболевать		соболева'ть	 
 	соболевод		соболево'дъ, соболево'дство	 
 	Соболевский		Соболе'вскій	 
 	соболёвый		соболёвый и со'болевый	 
 	соболезнование		соболѣ'знованіе, соболѣ'знованія	 
 	соболезновать		соболѣ'зновать, соболѣ'знуетъ, соболѣ'знуете	 
 	соболезнующий		соболѣ'знующій	 
 	соболёк		соболёкъ	 
 	соболь		со'боль, соболе'й, на собо'льемъ мѣху', собо'лій	 
 	собор		собо'ръ, въ собо'рѣ	 
 	соборне		собо'рнѣ (цѣ'лымъ собо'ромъ; э'тимъ те'рминомъ обознача'ется слу'жба архіере'я въ це'ркви при уча'стіи значи'тельнаго числа' свяще'нниковъ и вообще' вся'кая слу'жба, соверша'емая не одни'мъ свяще'нникомъ, а нѣ'сколькими)	 
 	соборное		собо'рное	 
 	соборные		собо'рные (м. р.), собо'рныя (ж. р. и ср. р.)	 
 	соборный		собо'рный, собо'рнаго	 
 	соборование		соборова'ніе (одно' изъ та'инствъ христіа'нской це'ркви — чте'ніе моли'твъ, пома'заніе еле'емъ тяжелобольно'го или умира'ющаго)	 
 	собрание		собра'ніе	 
 	собраннее		со'браннѣе	 
 	собственная		со'бственная	 
 	собственник		со'бственникъ, о со'бственникѣ	 
 	собственно		со'бственно	 
 	собственного		со'бственнаго	 
 	собственное		со'бственное	 
 	собственной		со'бственной	 
 	собственноручно		собственнору'чно, собственнору'чное, собственнору'чнаго	 
 	собственноручные		собственнору'чные (м. р.), собственнору'чныя (ж. р. и ср. р.)	 
 	собственность		со'бственность	 
 	собственную		со'бственную	 
 	собственные		со'бственные (м. р.), со'бственныя (ж. р. и ср. р.); въ со'бственныя ру'ки	 
 	собственный		со'бственный, со'бственнаго	 
 	собственными		со'бственными	 
 	собственных		со'бственныхъ	 
 	собьётесь		собьётесь	 
 	событие		собы'тіе, собы'тія, собы'тіи, собы'тіемъ	 
 	событийный		событі'йный, событі'йнаго	 
 	совдепия		совде'пія	 
 	совёнок		совёнокъ	 
 	соверен		совере'нъ (англі'йская золота'я моне'та)	 
 	совершаемое		соверша'емое	 
 	совершаемые		соверша'емые (м. р.), соверша'емыя (ж. р. и ср. р.)	 
 	совершаемый		соверша'емый	 
 	совершается		соверша'ется	 
 	совершать		соверша'ть	 
 	совершён		совершёнъ (сдѣ'ланъ), совершена', совершено', совершены'	 
 	совершеннее		соверше'ннѣе (безупре'чнѣе), соверше'ннѣйшій, соверше'ннѣйшее	 
 	совершеннейшее		соверше'ннѣйшее (безупре'чнѣйшее)	 
 	совершенно		соверше'нно (совсѣ'мъ — соверше'нно не ва'жно)	 
 	совершенное		соверше'нное (безупре'чное)	 
 	совершённое		совершённое и совершо'нное (сдѣ'ланное)	 
 	совершеннолетие		совершеннолѣ'тіе, съ совершеннолѣ'тіемъ	 
 	совершеннолетнего		совершеннолѣ'тняго	 
 	совершеннолетние		совершеннолѣ'тніе (м. р.), совершеннолѣ'тнія (ж. р. и ср. р.)	 
 	совершеннолетний		совершеннолѣ'тній, совершеннолѣ'тняго, совершеннолѣ'тнимъ	 
 	совершенные		соверше'нные (м. р.), соверше'нныя (ж. р. и ср. р.)	 
 	совершённые		совершённые и совершо'нные (м. р.), совершённыя и совершо'нныя (ж. р. и ср. р.)	 
 	совершенный		соверше'нный (безупре'чный), но совершённый и совершо'нный (сдѣ'ланный)	 
 	совершённый		совершённый и совершо'нный (сдѣ'ланный), но соверше'нный (безупре'чный)	 
 	совершено		совершено' (сдѣ'лано), совершёнъ, совершена', совершены'	 
 	совершенство		соверше'нство, въ соверше'нствѣ	 
 	совершенствование		соверше'нствованіе	 
 	совершитель		соверши'тель	 
 	совершить		соверши'ть, соверши'те	 
 	совершиться		соверши'ться	 
 	совестить		со'вѣстить, со'вѣщу, со'вѣстишь	 
 	совестится		со'вѣстится	 
 	совеститься		со'вѣститься, со'вѣщусь	 
 	совестливые		со'вѣстливые (м. р.), со'вѣстливыя (ж. р. и ср. р.)	 
 	совестливый		со'вѣстливый	 
 	совестно		со'вѣстно	 
 	совесть		со'вѣсть, по со'вѣсти, ни стыда' ни со'вѣсти	 
 	совестящий		со'вѣстящій, со'вѣстящійся	 
 	совет		совѣ'тъ, въ совѣ'тѣ, совѣ'ты, совѣ'томъ, совѣ'тами, о совѣ'тахъ	 
 	советник		совѣ'тникъ, о совѣ'тникѣ	 
 	советница		совѣ'тница	 
 	советовать		совѣ'товать	 
 	советоваться		совѣ'товаться	 
 	советодатель		совѣтода'тель	 
 	советские		совѣ'тскіе (м. р.), совѣ'тскія (ж. р. и ср. р.)	 
 	советский		совѣ'тскій (отку'да въ 1914 году'?), совѣ'тскаго	 
 	советское		совѣ'тское	 
 	советует		совѣ'туетъ, совѣ'туешь, совѣ'туемъ	 
 	советую		совѣ'тую	 
 	советуюсь		совѣ'туюсь	 
 	советчик		совѣ'тчикъ	 
 	советчица		совѣ'тчица	 
 	совещание		совѣща'ніе	 
 	совладеть		совладѣ'ть	 
 	совлечённый		совлечённый	 
 	совместим		совмѣсти'мъ	 
 	совместить		совмѣсти'ть	 
 	совместно		совмѣ'стно	 
 	совместное		совмѣ'стное	 
 	совмещать		совмѣща'ть	 
 	совмещённый		совмѣщённый	 
 	совокупление		совокупле'ніе (соедине'ніе двухъ разнопо'лыхъ индиви'дуумовъ о'рганами дѣторожде'нія для воспроизведе'нія подо'бныхъ себѣ')	 
 	совокуплённый		совокуплённый	 
 	совпадение		совпаде'ніе	 
 	совпадёт		совпадётъ	 
 	совращение		совраще'ніе	 
 	совращённый		совращённый	 
 	современник		совреме'нникъ	 
 	современного		совреме'ннаго	 
 	современное		совреме'нное	 
 	современность		совреме'нность	 
 	современные		совреме'нные (м. р.), совреме'нныя (ж. р. и ср. р.)	 
 	современный		совреме'нный, совреме'ннаго	 
 	соврёт		соврётъ	 
 	совьёт		совьётъ	 
 	совсем		совсѣ'мъ (наpѣч.), но со всѣ'мъ наро'домъ	 
 	согбенный		согбе'нный	 
 	согласен		согла'сенъ	 
 	согласие		согла'сіе	 
 	согласованнее		согласо'ваннѣе	 
 	согласуется		согласу'ется	 
 	соглашение		соглаше'ніе	 
 	соглашённый		соглашённый	 
 	согнёшься		согнёшься	 
 	сограждане		согра'ждане	 
 	согрев		согрѣвъ, согрѣвшись	 
 	согревай		согрѣва'й, согрѣва'йся, согрѣва'йтесь, согрѣва'емся, согрѣва'ешься, согрѣва'ются	 
 	согреваю		согрѣва'ю, согрѣва'етъ, согрѣва'ете, согрѣва'емъ, согрѣва'ешь, согрѣва'ютъ	 
 	согревающе		согрѣва'юще	 
 	согревающего		согрѣва'ющаго	 
 	согревающее		согрѣва'ющее	 
 	согревающие		согрѣва'ющіе (м. р.), согрѣва'ющія (ж. р. и ср. р.)	 
 	согревающий		согрѣва'ющій, согрѣва'ющаго	 
 	согреет		согрѣ'етъ, согрѣ'емъ, согрѣ'ешь, согрѣ'ютъ	 
 	согреется		согрѣ'ется, согрѣ'емся, согрѣ'ешься, согрѣ'ются	 
 	согрей		согрѣ'й, согрѣ'йся	 
 	согрейся		согрѣ'йся	 
 	согретое		согрѣ'тое	 
 	согреть		согрѣ'ть, согрѣ'й, согрѣ'етъ	 
 	согреться		согрѣ'ться, согрѣ'йся, согрѣ'ется	 
 	согретые		согрѣ'тые (м. р.), согрѣ'тыя (ж. р. и ср. р.)	 
 	согрешить		согрѣши'ть	 
 	согрею		согрѣ'ю, согрѣ'юсь	 
 	содействовать		содѣ'йствовать	 
 	Соден		Со'денъ	 
 	содержание		содержа'ніе	 
 	содержанка		содержа'нка	 
 	содержатель		содержа'тель, содержа'телемъ, содержа'телей, содержа'телями, содержа'тельница, содержа'тельницей	 
 	содержательнее		содержа'тельнѣе	 
 	содержательного		содержа'тельнаго	 
 	содержательное		содержа'тельное	 
 	содержательные		содержа'тельные (м. р.), содержа'тельныя (ж. р. и ср. р.)	 
 	содержательный		содержа'тельный, содержа'тельнаго	 
 	содержатся		соде'ржатся, но содержа'ться	 
 	содержаться		содержа'ться, но соде'ржатся	 
 	содержимое		содержи'мое, содержи'маго	 
 	содержит		соде'ржитъ, соде'ржишь, соде'ржатъ, соде'ржимъ	 
 	содержится		соде'ржится, соде'ржишься, соде'ржатся, соде'ржимся	 
 	содействие		содѣ'йствіе	 
 	содетель		содѣ'тель	 
 	содеянного		содѣ'яннаго	 
 	содеянное		содѣ'янное	 
 	содеянные		содѣ'янные (м. р.), содѣ'янныя (ж. р. и ср. р.)	 
 	содеянный		содѣ'янный, содѣ'яннаго	 
 	содеять		содѣ'ять, содѣва'ть (содѣ'йствовать)	 
 	содомия		содомі'я, содоми'тъ	 
 	содрогнёшься		содрогнёшься	 
 	соединение		соедине'ніе	 
 	соединённый		соединённый	 
 	соединит		соедини'тъ, соедини'мъ, соедини'шь	 
 	соедините		соедини'те, соедини'тесь	 
 	соединитель		соедини'тель	 
 	соединительный		соедини'тельный, соедини'тельнаго	 
 	соединить		соедини'ть	 
 	соединяет		соединя'етъ, соединя'емъ, соединя'ешь	 
 	соединяйтесь		соединя'йтесь	 
 	соединять		соединя'ть	 
 	сожалеет		сожалѣ'етъ, сожалѣ'ете, сожалѣ'емъ, сожалѣ'ешь, сожалѣ'ютъ	 
 	сожалей		сожалѣ'й, сожалѣ'йте	 
 	сожаление		сожалѣ'ніе, къ сожалѣ'нію	 
 	сожалеть		сожалѣ'ть	 
 	сожалею		сожалѣ'ю, сожалѣ'етъ, сожалѣ'емъ, сожалѣ'ютъ, сожалѣ'ешь	 
 	сожалеюще		сожалѣ'юще, сожалѣ'ющій, сожалѣ'ющаго	 
 	сожечь		соже'чь	 
 	сожжён		сожжёнъ, сожжена', сожжено', сожжены'	 
 	сожжение		сожже'ніе	 
 	сожжённый		сожжённый	 
 	сожжёт		сожжётъ	 
 	сожжёте		сожжёте	 
 	сожжёшь		сожжёшь	 
 	сожитель		сожи'тель	 
 	сожмёт		сожмётъ	 
 	сожнёт		сожнётъ	 
 	сожрёт		сожрётъ	 
 	созвездие		созвѣ'здіе	 
 	созвучие		созву'чіе	 
 	создаваемого		создава'емаго	 
 	создаваемое		создава'емое	 
 	создаваемые		создава'емые (м. р.), создава'емыя (ж. р. и ср. р.)	 
 	создаваемый		создава'емый	 
 	создаёт		создаётъ	 
 	создание		созда'ніе	 
 	созданное		со'зданное	 
 	Создатель		Созда'тель міра	 
 	созерцание		созерца'ніе	 
 	созерцать		созерца'ть	 
 	Созиген		Созиге'нъ	 
 	созидание		созида'ніе	 
 	созидательного		созида'тельнаго	 
 	созидательное		созида'тельное	 
 	созидательные		созида'тельные (м. р.), созида'тельныя (ж. р. и ср. р.)	 
 	созидательный		созида'тельный, созида'тельнаго	 
 	созии		со'зіи (близнецы' и'ли вообще' два лица', похо'жія одно' на друго'е)	 
 	сознается		созна'ется, созна'емся, созна'ешься	 
 	сознаёт		сознаётъ, сознаёмъ	 
 	сознаётся		сознаётся, сознаёмся, сознаёшься	 
 	сознание		созна'ніе, въ созна'ніи	 
 	сознательно		созна'тельно	 
 	созовёт		созовётъ	 
 	созревать		созрѣва'ть, созрѣва'ешь	 
 	созревшего		созрѣ'вшаго	 
 	созревшее		созрѣ'вшее	 
 	созревшие		созрѣ'вшіе (м. р.), созрѣ'вшія (ж. р. и ср. р.)	 
 	созревший		созрѣ'вшій, созрѣ'вшаго	 
 	созреет		созрѣ'етъ, созрѣ'емъ, созрѣ'ешь, созрѣ'ютъ, созрѣ'ю	 
 	созрел		созрѣ'лъ, созрѣ'ла, созрѣ'ли	 
 	созреть		созрѣ'ть	 
 	соизволение		соизволе'ніе	 
 	соизменник		соизмѣ'нникъ	 
 	соизмеримого		соизмѣри'маго	 
 	соизмеримое		соизмѣри'мое	 
 	соизмеримые		соизмѣри'мые (м. р.), соизмѣри'мыя (ж. р. и ср. р.)	 
 	соизмеримый		соизмѣри'мый, соизмѣри'маго	 
 	соизмерить		соизмѣ'рить, соизмѣря'ть	 
 	соименный		соиме'нный	 
 	соискание		соиска'ніе	 
 	соитие		сои'тіе	 
 	сойдёт		сойдётъ	 
 	сойти		сойти'	 
 	соколёнок		соколёнокъ	 
 	сокращение		сокраще'ніе	 
 	сокращённо		сокращённо	 
 	сокращённый		сокращённый	 
 	сокровенный		сокрове'нный	 
 	сокровище		сокро'вище, о сокро'вищѣ, сокро'вищемъ	 
 	сокрушение		сокруше'ніе	 
 	сокрушённый		сокрушённый	 
 	сокрытие		сокры'тіе	 
 	Соларио		Сола'ріо	 
 	солдат		солда'тъ	 
 	Солдатенков		Солдате'нковъ	 
 	солдатнёй		солдатнёй	 
 	солеваренный		солева'ренный	 
 	соление		соле'ніе (дѣ'йствіе), соле'нье (ку'шанье)	 
 	соленный		со'ленный (пpич.), но солёный (пpил.)	 
 	солёного		солёнаго	 
 	солёное		солёное	 
 	соленоид		солено'идъ	 
 	соленье		соле'нье (ку'шанье), соле'ніе (дѣ'йствіе)	 
 	солёный		солёный (пpил.), но со'ленный (пpич.)	 
 	солерод		солеро'дъ (гало'идъ)	 
 	солецизм		солеци'змъ (синтакти'чески непра'вильный оборо'тъ рѣ'чи, не искажа'ющій смы'сла выска'зыванія)	 
 	солея		солея' (возвыше'ніе пе'редъ иконоста'сомъ во всю его' длину')	 
 	солжёт		солжётъ	 
 	солидарен		солида'ренъ	 
 	солидарный		солида'рный	 
 	солиден		соли'денъ	 
 	солиднее		соли'днѣе	 
 	солидный		соли'дный	 
 	солист		соли'стъ	 
 	солитеизм		солитеи'змъ	 
 	солитёр		солитёръ	 
 	солнечного		со'лнечнаго	 
 	солнечное		со'лнечное	 
 	солнечные		со'лнечные (м. р.), со'лнечныя (ж. р. и ср. р.)	 
 	солнечный		со'лнечный, со'лнечнаго	 
 	солнопёк		солнопёкъ	 
 	солнце		со'лнце, на со'лнцѣ	 
 	солнцепёк		солнопёкъ	 
 	солнцестояние		солнцестоя'ніе	 
 	солнышко		со'лнышко, на со'лнышкѣ	 
 	соловей		солове'й	 
 	соловеть		соловѣ'ть	 
 	Соловецкий		Солове'цкій (монасты'рь)	 
 	Соловьёв		Соловьёвъ	 
 	соловьём		соловьёмъ	 
 	соложённый		соложённый, соложёнъ, соложена', соложено', соложены' пpич.	 
 	соложёный		соложёный пpил., соложёное тѣ'сто — сладкова'тое тѣ'сто изъ со'лода	 
 	соломенный		соло'менный	 
 	Соломея		Соломе'я	 
 	соломинка		соло'минка	 
 	Соломония		Соломо'нія	 
 	соломорезка		соломорѣ'зка	 
 	солонее		солонѣ'е	 
 	Сольвычегодск		Сольвычего'дскъ	 
 	сольёт		сольётъ, сольёмъ, сольёшь	 
 	сольётся		сольётся, сольёмся, сольёшься	 
 	сольфеджио		сольфе'джіо	 
 	Сольферино		Сольфери'но	 
 	солянка		соля'нка	 
 	солярий		сола'ріумъ	 
 	соляровое		соля'ровое (ма'сло)	 
 	сомбреро		сомбре'ро	 
 	сомелье		сомелье' (спеціали'стъ по ви'намъ)	 
 	сомёнок		сомёнокъ	 
 	Сомервиль		Сомерви'ль	 
 	Сомерсет		Со'мерсетъ	 
 	сомкнёт		сомкнётъ	 
 	сомлевать		сомлѣва'ть	 
 	сомлеть		сомлѣ'ть, сомлѣ'ешь, сомлѣ'етъ	 
 	Соммервиль		Соммерви'ль	 
 	сомневаться		сомнѣва'ться	 
 	сомнение		сомнѣ'ніе, сомнѣ'нье	 
 	сомнёт		сомнётъ	 
 	сомнительное		сомни'тельное	 
 	сомнительные		сомни'тельные (м. р.), сомни'тельныя (ж. р. и ср. р.)	 
 	сон		сонъ, во снѣ	 
 	соната		сона'та	 
 	сонет		соне'тъ, въ соне'тѣ	 
 	сонетка		соне'тка (широ'кая ле'нта, кото'рая виси'тъ по стѣнѣ' и посре'дствомъ кото'рой приво'дятъ въ дѣ'йствіе звоно'къ)	 
 	Сонечка		Со'нечка	 
 	сонмище		со'нмище	 
 	сонник		со'нникъ	 
 	соображение		соображе'ніе	 
 	соображённый		соображённый	 
 	сообща		сообща', собща' и съ-обща'	 
 	сообщение		сообще'ніе, сообща'емъ, сообща'етъ, сообща'ешь	 
 	сообщённый		сообщённый	 
 	сообщество		соо'бщество, въ соо'бществѣ	 
 	сообщите		сообщи'те	 
 	сооружение		сооруже'ніе	 
 	сооружённый		сооружённый	 
 	соответственно		соотвѣ'тственно	 
 	соответственного		соотвѣ'тственнаго	 
 	соответственное		соотвѣ'тственное	 
 	соответственные		соотвѣ'тственные (м. р.), соотвѣ'тственныя (ж. р. и ср. р.)	 
 	соответственный		соотвѣ'тственный, соотвѣ'тственнаго	 
 	соответствие		соотвѣ'тствіе, въ соотвѣ'тствіи, соотвѣ'тствіемъ	 
 	соответствовать		соотвѣ'тствовать, соотвѣ'тствовалъ, соотвѣ'тствовала	 
 	соответствует		соотвѣ'тствуетъ, соотвѣ'тствуете	 
 	соответствуют		соотвѣ'тствуютъ	 
 	соответствующе		соотвѣ'тствующе	 
 	соответствующего		соотвѣ'тствующаго	 
 	соответствующие		соотвѣ'тствующіе (м. р.), соотвѣ'тствующія (ж. р. и ср. р.)	 
 	соответствующий		соотвѣ'тствующій, соотвѣ'тствующаго	 
 	соотечественник		сооте'чественникъ	 
 	соотнесённый		соотнесённый	 
 	соотношение		соотноше'ніе	 
 	сопелка		сопе'лка, сопе'ль (свирѣ'ль)	 
 	соперник		сопе'рникъ, о сопе'рникѣ	 
 	соперница		сопе'рница, о сопе'рницѣ	 
 	сопеть		сопѣ'ть	 
 	соплёй		соплёй	 
 	соплеменник		соплеме'нникъ	 
 	сопливеть		сопли'вѣть	 
 	сопливец		сопли'вецъ	 
 	соподчинённый		соподчинённый	 
 	сопоставление		сопоставле'ніе	 
 	сопредельный		сопредѣ'льный	 
 	сопрёт		сопрётъ	 
 	сопреть		сопрѣ'ть	 
 	соприкоснётся		соприкоснётся	 
 	сопричтённый		сопричтённый	 
 	сопровождение		сопровожде'ніе	 
 	сопровождённый		сопровождённый	 
 	сопротивление		сопротивле'ніе	 
 	сопряжённый		сопряжённый	 
 	сопутствовать		сопу'тствовать	 
 	сопьёмся		сопьёмся	 
 	соразмерить		соразмѣ'рить, соразмѣря'ть	 
 	соразмерно		соразмѣ'рно	 
 	соразмерное		соразмѣ'рное	 
 	сорванец		сорване'цъ, о сорванцѣ'	 
 	сорванный		со'рванный	 
 	сорвёмся		сорвёмся	 
 	сорви-голова		сорви'-голова', сорвиголова'	 
 	соревнование		соревнова'ніе	 
 	Сорель		Соре'ль	 
 	сориентироваться		соріенти'роваться	 
 	сорока		соро'ка	 
 	сорокавёрстный		сорокавёрстный	 
 	сорокадневный		сорокадне'вный	 
 	сорокалетний		сорокалѣ'тній	 
 	сорокарублёвый		сорокарублёвый	 
 	сорокатысячный		сорокаты'сячный	 
 	сороконожка		сороконо'жка	 
 	сорокоуст		сорокоу'стъ	 
 	сорочий		соро'чій	 
 	Сорренто		Сорре'нто	 
 	Сорский		Со'рскій	 
 	сортимент		сортиме'нтъ (подбо'ръ бли'зкихъ сорто'въ како'го-либо това'ра)	 
 	сосед		сосѣ'дъ, о сосѣ'дѣ, сосѣ'ди, сосѣ'дей	 
 	соседка		сосѣ'дка, о сосѣ'дкѣ, сосѣ'дки	 
 	соседнего		сосѣ'дняго	 
 	соседнее		сосѣ'днее, сосѣ'днею, сосѣ'дней, сосѣ'дняя	 
 	соседние		сосѣ'дніе (м. р.), сосѣ'днія (ж. р. и ср. р.)	 
 	соседний		сосѣ'дній, сосѣ'дняго, въ сосѣ'днемъ	 
 	соседовать		сосѣ'довать	 
 	соседские		сосѣ'дскіе (м. р.), сосѣ'дскія (ж. р. и ср. р.)	 
 	соседский		сосѣ'дскій, сосѣ'дское, по-сосѣ'дски	 
 	соседство		сосѣ'дство, въ сосѣ'дствѣ, по сосѣ'дству	 
 	сосём		сосёмъ	 
 	сосенка		со'сенка	 
 	сосёнка		сосёнка	 
 	сосёночка		сосёночка	 
 	сосёт		сосётъ	 
 	сосиска		соси'ска	 
 	соскользнёт		соскользнётъ	 
 	соскочить		соскочи'ть	 
 	соскребать		соскреба'ть	 
 	соскребённый		соскребённый	 
 	сослагательное		сослага'тельное наклоне'ніе	 
 	сословие		сосло'віе (часть населе'нія, обосо'бленная юриди'чески отъ други'хъ часте'й)	 
 	сослуживец		сослужи'вецъ	 
 	соснёшь		соснёшь	 
 	сосредоточенно		сосредото'ченно (наpѣч. — сосредото'ченно гля'дя)	 
 	сосредоточено		сосредото'чено (пpич. — бы'ло сосредото'чено)	 
 	сосредоточие		сосредото'чіе	 
 	сосредоточиться		сосредото'читься	 
 	Соссье		Соссье'	 
 	состав		соста'въ, въ соста'вѣ	 
 	составление		соста'вленіе	 
 	составляет		составля'етъ	 
 	состариться		соста'риться и состарѣ'ться, соста'ритесь	 
 	состёганный		состёганный	 
 	состояние		состоя'ніе	 
 	состоящий		состоя'щій	 
 	сострижёт		сострижётъ	 
 	сострить		состри'ть	 
 	Сосфен		Сосѳе'нъ	 
 	сотворение		сотворе'ніе	 
 	сотворённый		сотворённый	 
 	соте		соте' (нѣ'жные, то'нкіе ло'мти говя'дины, груди' пти'цы, ры'бы, слегка' обжа'ренные на обѣ'ихъ сторона'хъ въ ма'слѣ)	 
 	сотейник		соте'йникъ (ку'хонная посу'дина, употребля'емая при приготовле'ніи жарко'го)	 
 	сотенный		со'тенный	 
 	сотерн		соте'рнъ (бѣ'лое францу'зское вино')	 
 	сотия		со'тія, со'ттія ("шутовска'я пье'са", осо'бый родъ францу'зской сати'ры въ драмати'ческой фо'рмѣ)	 
 	сотканный		со'тканный	 
 	соткёт		соткётъ	 
 	сотня-другая		со'тня-друга'я	 
 	сотрапезник		сотрапе'зникъ	 
 	сотрёт		сотрётъ	 
 	сотрудничество		сотру'дничество	 
 	сотрясение		сотрясе'ніе	 
 	сотрясённый		сотрясённый	 
 	сотые		со'тые (м. р.), со'тыя (ж. р. и ср. р. — со'тыя до'ли гра'дуса)	 
 	соумышленник		соумы'шленникъ	 
 	соучастие		соуча'стіе	 
 	соученик		соучени'къ	 
 	софа		софа' (широ'кій туре'цкій дива'нъ)	 
 	софер		со'феръ	 
 	софизм		софи'змъ	 
 	Софийск		Софі'йскъ	 
 	софист		софи'стъ	 
 	София		Софі'я	 
 	Софокл		Софо'клъ	 
 	Софония		Софо'нія	 
 	Софроний		Софро'ній	 
 	Сохачёв		Сохачо'въ	 
 	сохранение		сохране'ніе	 
 	сохранённый		сохранённый	 
 	соцветие		соцвѣ'тіе	 
 	социализм		соціали'змъ	 
 	социалист		соціали'стъ	 
 	социальный		соціа'льный	 
 	социология		соціоло'гія	 
 	сочельник		соче'льникъ, соче'вникъ (кану'нъ Рождества' Христо'ва и Богоявле'нія Госпо'дня)	 
 	сочень		со'чень (лепёшка, покры'тая све'рху густы'мъ сло'емъ со'ка изъ копопля'ныхъ сѣмя'нъ и'ли же испечённая изъ тѣ'ста, запра'вленнаго на э'томъ соку')	 
