 	помереть		помере'ть	 
 	помёрзлый		помёрзлый	 
 	померить		помѣ'рить, помѣ'рять	 
 	померкнуть		поме'ркнуть	 
 	поместить		помѣсти'ть	 
 	поместный		помѣ'стный, помѣ'стнаго	 
 	поместье		помѣ'стье, помѣ'стій, помѣ'стьице (недви'жимое иму'щество, отдава'вшееся госуда'рствомъ въ по'льзованіе, вмѣ'сто жа'лованья за слу'жбу)	 
 	помесь		по'мѣсь, помѣ'сный	 
 	помесячно		помѣ'сячно	 
 	помёт		помётъ, въ помётѣ	 
 	помётанный		помётанный	 
 	пометёт		пометётъ	 
 	пометить		помѣ'тить	 
 	пометка		помѣ'тка	 
 	помеха		помѣ'ха, при помѣ'хѣ	 
 	помечать		помѣча'ть	 
 	помешал		помѣша'лъ, помѣша'ли, помѣша'ла, помѣша'ло	 
 	помешанный		помѣ'шанный, помѣ'шаннаго	 
 	помешательство		помѣша'тельство (наруше'ніе норма'льныхъ психи'ческихъ фу'нкцій, происходя'щее вслѣ'дствіе разстро'йства въ сфе'рѣ представле'ній, чу'вствъ и во'ли)	 
 	помешать		помѣша'ть	 
 	помешаться		помѣша'ться	 
 	помещать		помѣща'ть	 
 	помещаться		помѣща'ться	 
 	помещён		помѣщёнъ	 
 	помещение		помѣще'ніе	 
 	помещённый		помѣщённый	 
 	помещик		помѣ'щикъ, о помѣ'щикѣ	 
 	помилуйте		поми'луйте	 
 	помимо		поми'мо	 
 	поминайте		помина'йте	 
 	помирённый		помирённый	 
 	помнёшься		помнёшься	 
 	помните		по'мните	 
 	помогает		помога'етъ, помога'емъ, помога'ешь	 
 	помоев		помо'евъ (помо'и)	 
 	по моему		по моему' (по моему' мнѣ'нію), но сдѣ'лать по-мо'ему	 
 	по-моему		по-мо'ему (сдѣ'лать по-мо'ему), но по моему' мнѣ'нію	 
 	поможем		помо'жемъ	 
 	поможет		помо'жетъ	 
 	поможете		помо'жете	 
 	поможешь		помо'жешь	 
 	помойка		помо'йка, на помо'йкѣ	 
 	помойное		помо'йное, помо'йнаго	 
 	помойные		помо'йные (м. р.), помо'йныя (ж. р. и ср. р.)	 
 	поморённый		поморённый	 
 	поморские		помо'рскіе (м. р.), помо'рскія (ж. р. и ср. р.)	 
 	поморское		помо'рское, помо'рскаго	 
 	поморье		помо'рье (мѣ'стность, прилега'ющая къ морско'му бе'регу)	 
 	помочи		по'мочи, по'мочей (подтя'жки)	 
 	помочь		помо'чь	 
 	помощник		помо'щникъ	 
 	помощь		по'мощь	 
 	помпёзный		помпёзный (внѣ'шне роско'шный, эффе'ктный, пы'шный)	 
 	Помпей		Помпе'й	 
 	Помпея		Помпе'я	 
 	помрачение		помраче'ніе (не помрачнѣ'ніе!)	 
 	помрачённый		помрачённый	 
 	помрачнеть		помрачнѣ'ть, но помраче'ніе	 
 	помрёшь		помрёшь	 
 	помутнённый		помутнённый	 
 	помысел		по'мыселъ	 
 	помянет		помя'нетъ, помя'нете, помя'немъ, помя'нешь	 
 	понаберётся		понаберётся	 
 	понабьётся		понабьётся	 
 	понаведённый		понаведённый	 
 	понавезённый		понавезённый	 
 	понавыдёргивает		понавыдёргиваетъ	 
 	понаглядеться		понаглядѣ'ться	 
 	понадаёт		понадаётъ	 
 	понадёжнее		понадёжнѣе	 
 	понадёжней		понадёжней	 
 	понадёргавший		понадёргавшій	 
 	понанесём		понанесёмъ	 
 	понанесённый		понанесённый	 
 	понанёсся		понанёсся	 
 	понаползёт		понаползётъ	 
 	понапрасну		понапра'сну	 
 	понаслышке		понаслы'шкѣ (на основа'ніи разгово'ровъ, по разска'замъ, слу'хамъ)	 
 	по-настоящему		по-настоя'щему	 
 	понаторелый		понаторѣ'лый, поднаторѣ'лый	 
 	понатореть		понаторѣ'ть, поднаторѣ'ть (постепе'нно наторѣ'ть въ како'й-либо сте'пени)	 
 	поначалу		понача'лу	 
 	по-нашему		по-на'шему	 
 	понашлёт		понашлётъ	 
 	понашьёт		понашьётъ	 
 	понёва		понёва (стари'нная ру'сская поясна'я оде'жда заму'жней же'нщины: ю'бка изъ трёхъ-четырёхъ поло'тнищъ)	 
 	Поневеж		Поневѣ'жъ	 
 	поневоле		понево'лѣ	 
 	понедельник		понедѣ'льникъ	 
 	понеже		поне'же (потому' что, такъ какъ) — уcтap.	 
 	понежиться		понѣ'житься	 
 	понежнее		понѣжнѣ'е	 
 	понемногу		понемно'гу	 
 	по необходимости		по необходи'мости	 
 	понёс		понёсъ	 
 	понесёмся		понесёмся	 
 	понесённый		понесённый	 
 	понесётесь		понесётесь	 
 	понесётся		понесётся	 
 	понесёшься		понесёшься	 
 	понеслась		понесла'сь	 
 	понеслись		понесли'сь	 
 	понесло		понесло'	 
 	понеслось		понесло'сь	 
 	понёсся		понёсся	 
 	понести		понести', понесу', понесёшь, понесла', понесло', понесённый, понесёнъ, понесена', понесено'	 
 	по несчастью		по несча'стью	 
 	понёсшийся		понёсшійся	 
 	понеся		понеся'	 
 	пониже		пони'же	 
 	понижение		пониже'ніе	 
 	понимаем		понима'емъ	 
 	понимает		понима'етъ	 
 	понимаете		понима'ете	 
 	понимаешь		понима'ешь	 
 	понимающий		понима'ющій	 
 	поновее		поновѣ'е	 
 	поновлённый		поновлённый	 
 	по-новому		по-но'вому	 
 	Пономарёв		Пономарёвъ	 
 	пономарь		понома'рь, понама'рь (церко'вный служи'тель ни'зшаго ра'нга въ правосла'вной це'ркви; псало'мщикъ)	 
 	поношен		поно'шенъ	 
 	поношение		поноше'ніе	 
 	поношенного		поно'шеннаго	 
 	поношенное		поно'шенное	 
 	поношенные		поно'шенные (м. р.), поно'шенныя (ж. р. и ср. р.)	 
 	понтёр		понтёръ (въ аза'ртныхъ и'грахъ лицо', ста'вящее извѣстный кушъ на опредѣлённую ка'рту про'тивъ банкомёта)	 
 	Понтий		По'нтій	 
 	понтифексъ		понтифексъ (назва'ніе въ дре'внемъ Ри'мѣ чле'на верхо'вной ка'сты жрецо'въ)	 
 	понтонёр		понтонёръ	 
 	понуждённый		понуждённый	 
 	по нутру		понутру'	 
 	поныне		поны'нѣ (до сихъ поръ)	 
 	по-нынешнему		по-ны'нѣшнему	 
 	понятие		поня'тіе	 
 	понятнее		поня'тнѣе	 
 	понятное		поня'тное	 
 	понятные		поня'тные (м. р.), поня'тныя (ж. р. и ср. р.)	 
 	понятые		по'нятые (м. р.), по'нятыя (ж. р. и ср. р.)	 
 	понятые		поняты'е (ли'ца, привлека'емые въ ка'чествѣ свидѣ'телей нѣ'которыхъ дѣ'йствій)	 
 	пообедать		пообѣ'дать	 
 	пообживётся		пообживётся	 
 	пооборвётся		пооборвётся	 
 	пообтёртый		пообтёртый	 
 	пообтёсанный		пообтёсанный	 
 	пообтрёпанный		пообтрёпанный	 
 	пообтрясённый		пообтрясённый	 
 	пообщаемся		пообща'емся	 
 	пообщается		пообща'ется	 
 	пообщаешься		пообща'ешься	 
 	поогляделся		пооглядѣ'лся	 
 	пооглядеться		пооглядѣ'ться	 
 	поодаль		поо'даль	 
 	поодиночке		поодино'чкѣ	 
 	поорёшь		поорёшь	 
 	поостерёгшийся		поостерёгшійся	 
 	поостережённый		поостережённый	 
 	поотберёт		поотберётъ	 
 	поотобьёт		поотобьётъ	 
 	пооторвёт		пооторвётъ	 
 	по очереди		по о'череди, поочерёдно	 
 	поочерёдно		поочерёдно	 
 	поощрён		поощрёнъ	 
 	поощрение		поощре'ніе, поощре'нье	 
 	поощрённый		поощрённый	 
 	поощрительное		поощри'тельное	 
 	поощрительные		поощри'тельные (м. р.), поощри'тельныя (ж. р. и ср. р.)	 
 	поощрительный		поощри'тельный	 
 	поощряюще		поощря'юще	 
 	поощряющий		поощря'ющій	 
 	поп		попъ, Ска'зка о попѣ' и рабо'тникѣ его' Балдѣ'	 
 	попадёмся		попадёмся	 
 	попадёт		попадётъ, подпадётъ — друго'е сло'во	 
 	попадёшься		попадёшься	 
 	попадьёй		попадьёй	 
 	попадьёю		попадьёю	 
 	попалённый		попалённый	 
 	попарно		попа'рно	 
 	попасённый		попасённый	 
 	попёкся		попёкся	 
 	попёкшийся		попёкшійся	 
 	попёнок		попёнокъ	 
 	попенять		попеня'ть, попеня'ешь	 
 	попёр		попёръ	 
 	поперёд		поперёдъ	 
 	поперёк		поперёкъ	 
 	попеременно		поперемѣ'нно	 
 	попереть		попере'ть	 
 	поперечник		попере'чникъ, въ попере'чникѣ	 
 	поперечный		попере'чный, попере'чнаго	 
 	попёртый		попёртый	 
 	поперхнёшься		поперхнёшься	 
 	поперхнуться		поперхну'ться	 
 	поперчённый		поперчённый	 
 	попёршийся		попёршійся	 
 	по-петербургски		по-петербу'ргски	 
 	по-петербуржски		по-петербу'ргски	 
 	попечение		попече'ніе	 
 	попечённый		попечённый	 
 	попечитель		попечи'тель	 
 	попечительский		попечи'тельскій совѣ'тъ	 
 	попирать		попира'ть, попира'ніе, попра'ть, попра'ніе (гру'бо нару'шить зако'ны, наступи'ть на пове'рженнаго врага')	 
 	поплавок		поплаво'къ	 
 	поплёвывал		поплёвывалъ	 
 	поплёлся		поплёлся	 
 	поплёсканный		поплёсканный	 
 	поплёскивавший		поплёскивавшій	 
 	поплетёмся		поплетёмся	 
 	поплетённый		поплетённый	 
 	поплётшийся		поплётшійся	 
 	поплывёшь		поплывёшь	 
 	поплюёшь		поплюёшь	 
 	попоёшь		попоёшь	 
 	Попокатепетль		Попокате'петль	 
 	пополам		попола'мъ	 
 	поползень		по'ползень	 
 	поползёшь		поползёшь	 
 	поползновение		поползнове'ніе	 
 	пополнение		пополне'ніе	 
 	пополудни		пополу'дни (по'слѣ двѣна'дцати часо'въ дня)	 
 	пополуночи		пополу'ночи (по'слѣ двѣна'дцати часо'въ но'чи)	 
 	Поппея		Поппе'я	 
 	по правде		по пра'вдѣ	 
 	по-прежнему		попре'жнему	 
 	попрёк		попрёкъ	 
 	попрекать		попрека'ть	 
 	попрекнёт		попрекнётъ	 
 	попрёшься		попрёшься	 
 	по привычке		по привы'чкѣ	 
 	поприще		по'прище (сфе'ра дѣ'ятельности)	 
 	по-приятельски		по-прія'тельски	 
 	попробовать		попро'бовать	 
 	попробует		попро'буетъ, попро'буемъ, попро'буешь, попро'буете	 
 	попробуйте		попро'буйте	 
 	по-простому		по-просто'му	 
 	попросту		по'просту	 
 	попроще		попро'ще	 
 	популярный		популя'рный, популя'рнѣе, популя'рнаго	 
 	по-пустому		по-пусто'му	 
 	попусту		по'пусту	 
 	попьёшь		попьёшь	 
 	попытка		попы'тка, о попы'ткѣ	 
 	попятное		попя'тное (попя'тное плати'ть — удира'ть)	 
 	порабощение		порабоще'ніе	 
 	порабощённый		порабощённый	 
 	порадеть		порадѣ'ть (оказа'ть содѣ'йствіе, позабо'титься)	 
 	поражать		поража'ть	 
 	поражён		поражёнъ, поражена', поражены'	 
 	пораженец		пораже'нецъ, пораже'нцемъ	 
 	поражение		пораже'ніе	 
 	пораженка		пораже'нка	 
 	поражённые		поражённые (м. р.), поражённыя (ж. р. и ср. р.)	 
 	поражённый		поражённый, поражённаго	 
 	пораженчество		пораже'нчество, пораже'нческій	 
 	поразите		порази'те, порази'тесь	 
 	пораньше		пора'ньше	 
 	поразберётся		поразберётся	 
 	поразбредётся		поразбредётся	 
 	поразбрёлся		поразбрёлся	 
 	поразвлёкся		поразвлёкся	 
 	поразвлечёшься		поразвлечёшься	 
 	поразвлечь		поразвле'чь, поразвлеку', поразвлечётъ, поразвлеку'тъ, поразвлёкъ, поразвлекла'	 
 	поразживётся		поразживётся	 
 	поразительно		порази'тельно	 
 	по-разному		по ра'зному	 
 	поразобьётся		поразобьётся	 
 	поразомнётся		поразомнётся	 
 	поразошёлся		поразошёлся	 
 	пораспродаёт		пораспродаётъ	 
 	порассуёт		поразсуётъ	 
 	порастёшь		порастёшь	 
 	порастрясённый		порастрясённый	 
 	поращённый		поращённый	 
 	порвётся		порвётся	 
 	поревёшь		поревёшь	 
 	поредевший		порѣдѣ'вшій	 
 	поредеть		порѣдѣ'ть	 
 	порезвиться		порѣзви'ться	 
 	порез		порѣ'зъ	 
 	порезанный		порѣ'занный	 
 	порезать		порѣ'зать	 
 	порей		поре'й (оди'нъ изъ культу'рныхъ ви'довъ лу'ка)	 
 	поречье		порѣ'чье (мѣ'стность вдо'ль тече'нія рѣки')	 
 	порешённый		порѣшённый	 
 	порешить		порѣши'ть	 
 	поржёт		поржётъ	 
 	порицание		порица'ніе	 
 	порнография		порногра'фія (описа'ніе бы'та и нра'вовъ па'дшихъ же'нщинъ въ дома'хъ терпи'мости; вообще' сли'шкомъ реа'льное изображе'ніе сценъ развра'та въ литерату'рѣ, а та'кже непристо'йные рису'нки, фотографи'ческія ка'рточки)	 
 	порнократия		порнокра'тія (госпо'дство же'нщинъ дурно'го поведе'нія надъ госуда'рями и вообще' влія'тельными полити'ческими ли'цами, а отсю'да и надъ о'бществомъ)	 
 	порог		поро'гъ, на поро'гѣ	 
 	порода		поро'да, о поро'дѣ	 
 	породнённый		породнённый	 
 	пороек		поро'екъ (второ'й и'ли тре'тій ро'й изъ того'-же у'лья)	 
 	порождённый		порождённый	 
 	порождать		порожда'ть	 
 	порождение		порожде'ніе	 
 	порожек		поро'жекъ	 
 	порожмя		порожмя'	 
 	порожнее		поро'жнее, перелива'ть изъ пусто'го въ поро'жнее	 
 	порожнём		порожнёмъ	 
 	порожние		поро'жніе (м. р.), поро'жнія (ж. р. и ср. р.)	 
 	порожний		поро'жній, поро'жняго	 
 	порознь		по'рознь	 
 	порок		поро'къ	 
 	поросёнок		поросёнокъ	 
 	поросль		по'росль	 
 	порох		по'рохъ	 
 	порошённый		порошённый	 
 	порошок		порошо'къ (не парашо'къ!), въ порошкѣ', порошо'чекъ	 
 	порошочек		порошо'чекъ	 
 	Порсена		Порсе'на	 
 	порскнет		по'рскнетъ (по'рскать — фы'ркать отъ смѣ'ха; стреми'тельно броса'ться куда'-нибудь)	 
 	порскнёт		порскнётъ (порска'ть — натра'вливать го'нчихъ на звѣ'ря)	 
 	портвейн		портве'йнъ (крѣ'пкое виногра'дное вино')	 
 	портер		по'ртеръ (крѣ'пкое чёрное пи'во)	 
 	Портленд		По'ртлэндъ	 
 	портмоне		портмоне', портмонэ' (кошелёкъ съ металли'ческимъ затво'ромъ и нѣ'сколькими отдѣле'ніями для хране'нія де'негъ)	 
 	портплед		портпле'дъ (доро'жная су'мка и'ли чехо'лъ для пле'да и посте'льныхъ принадле'жностей)	 
 	портрет		портре'тъ, на портре'тѣ	 
 	портретист		портрети'стъ	 
 	Португалия		Португа'лія	 
 	портупея		портупе'я (плечево'й реме'нь для ноше'нія ору'жія — какъ одѣ'ну портупе'ю, такъ тупѣ'ю и тупѣ'ю), портупе'ей, въ портупе'ѣ	 
 	портфель		портфе'ль, въ портфе'лѣ	 
 	портфолио		портфо'ліо (собра'ніе образцо'въ рабо'тъ, фотогра'фій, даю'щихъ представле'ніе о предлага'емыхъ услу'гахъ)	 
 	портшез		портше'зъ (носи'лки въ фо'рмѣ я'щика)	 
 	портье		портье' (слу'жащій гости'ницы, слѣдя'щій за поря'дкомъ въ подъѣ'здѣ и вестибю'лѣ, вѣ'дающій ключа'ми отъ номеро'въ, по'чтой)	 
 	портьера		портье'ра (за'навѣсъ изъ мате'ріи, закрыва'ющій две'рь)	 
 	порубежники		порубе'жники (лю'ди, живу'щія по рубежу', грани'цѣ дву'хъ областе'й, стра'нъ, госуда'рствъ)	 
 	по-русски		по-ру'сски (ра'нѣе — по ру'сски)	 
 	поручение		поруче'ніе	 
 	поручено		пору'чено	 
 	поручень		по'ручень	 
 	поручик		пору'чикъ (Рже'вскій), не пору'тчикъ!	 
 	порфира		порфи'ра (дли'нная пурпу'рная ма'нтія, надѣва'емая мона'рхами въ торже'ственныхъ слу'чаяхъ)	 
 	Порфирий		Порфи'рій	 
 	порхает		порха'етъ, порха'ете, порха'емъ, порха'ешь	 
 	порхание		порха'ніе, порха'ніемъ	 
 	порхнёшь		порхнёшь, порхну'ть (ед. отъ порха'ть)	 
 	порционное		порціо'нное	 
 	порция		по'рція, три по'рціи	 
 	порченый		по'рченый	 
 	поршенёк		поршенёкъ	 
 	поршень		по'ршень	 
 	порыхлённый		порыхлённый	 
 	порядок		поря'докъ, въ поря'дкѣ	 
 	поряжённый		поряжённый	 
 	посадник		поса'дникъ (намѣ'стникъ кня'зя для управле'нія го'родомъ, о'бластью)	 
 	посадница		поса'дница (жена' поса'дника)	 
 	посаженный		поса'женный (пpич. — лукъ), но посажёный (пpил. — оте'цъ), посаже'нный (отъ са'жень)	 
 	посажёный		посажёный (пpил. — оте'цъ)	 
 	посветлённый		посвѣтлённый	 
 	посвистывать		посви'стывать	 
 	по-своему		по-сво'ему	 
 	по-свойски		по-сво'йски	 
 	посвящается		посвяща'ется (не посвѣща'ется!)	 
 	посвящение		посвяще'ніе (не посвѣще'ніе!), но освѣще'ніе (свѣ'тъ)	 
 	посвящённый		посвящённый	 
 	посев		посѣ'въ	 
 	поседеть		посѣдѣ'ть	 
 	посёдланный		посѣдланный	 
 	Посейдон		Посейдо'нъ	 
 	посейчас		посейча'съ	 
 	посёкшийся		посѣкшійся	 
 	поселение		поселе'ніе	 
 	поселённый		поселённый	 
 	поселить		посели'ть	 
 	поселковый		поселко'вый	 
 	посёлок		посёлокъ, въ посёлкѣ	 
 	поселяне		поселя'не	 
 	поселять		поселя'ть	 
 	посему		посему' (поэ'тому)	 
 	посеребрённый		посеребрённый	 
 	посеребрить		посеребри'ть	 
 	посередине		посереди'нѣ, посреди'нѣ, посере'дь	 
 	посерёдке		посерёдкѣ	 
 	посередь		посере'дь, посереди'нѣ	 
 	посереть		посѣрѣ'ть	 
 	посерьёзневший		посерьёзнѣвшій	 
 	посессор		поссе'ссоръ (назва'ніе аренда'тора имѣ'нія въ По'льшѣ)	 
 	посетит		посѣти'тъ	 
 	посетителем		посѣти'телемъ	 
 	посетитель		посѣти'тель, о посѣти'телѣ	 
 	посетительница		посѣти'тельница, о посѣти'тельницѣ	 
 	посетительский		посѣти'тельскій, посѣти'тельскаго	 
 	посетить		посѣти'ть	 
 	посетовать		посѣ'товать	 
 	посетует		посѣ'туетъ	 
 	посетуешь		посѣ'туешь	 
 	посетуют		посѣ'туютъ	 
 	посечённый		посѣчённый	 
 	посечь		посѣ'чь	 
 	посещать		посѣща'ть	 
 	посещение		посѣще'ніе	 
 	посещённый		посѣщённый	 
 	посещу		посѣщу'	 
 	посеять		посѣ'ять	 
 	посиделки		посидѣ'лки (се'льская вечери'нка, на кото'рую собира'ется дереве'нская молодёжь)	 
 	посидеть		посидѣ'ть	 
 	посинеть		посинѣ'ть	 
 	поскользнёшься		поскользнёшься	 
 	поскольку		поско'льку, но по ско'льку рубле'й, посто'льку-поско'льку	 
 	посконный		поско'нный (сдѣ'ланный изъ гру'баго домотка'наго холста')	 
 	поскорее		поско'рѣе, поско'рѣй	 
 	поскорей		поско'рѣй, поско'рѣе	 
 	поскребённый		поскребённый	 
 	поскрёбыш		поскрёбышъ (о послѣ'днемъ, са'момъ мла'дшемъ ребёнкѣ многодѣ'тной семьи')	 
 	поскромнее		поскромнѣ'е	 
 	послание		посла'ніе	 
 	посланник		посла'нникъ	 
 	послащённый		послащённый	 
 	после		по'слѣ	 
 	послевкусие		послѣвку'сіе	 
 	послевоенный		послѣвое'нный, послѣвое'ннаго	 
 	послед		послѣ'дъ	 
 	последнего		послѣ'дняго	 
 	последнее		послѣ'днее	 
 	последней		послѣ'дней	 
 	последнему		послѣ'днему	 
 	последние		послѣ'дніе (м. р.), послѣ'днія (ж. р. и ср. р.)	 
 	последний		послѣ'дній, послѣ'дняго, послѣ'днее	 
 	последняя		послѣ'дняя	 
 	последователь		послѣ'дователь	 
 	последовательно		послѣ'довательно	 
 	последовательность		послѣ'довательность	 
 	последовать		послѣ'довать	 
 	последствия		послѣ'дствія	 
 	по следу		по слѣ'ду	 
 	последующего		послѣ'дующаго	 
 	последующее		послѣ'дующее	 
 	последующей		послѣ'дующей	 
 	последующие		послѣ'дующіе (м. р.), послѣ'дующія (ж. р. и ср. р.)	 
 	последующий		послѣ'дующій, послѣ'дующаго	 
 	последующих		послѣ'дующихъ, послѣ'дующими	 
 	последыш		послѣ'дышъ	 
 	послезавтра		послѣза'втра	 
 	послеобеденный		послѣобѣ'денный	 
 	послеполётный		послѣполётный	 
 	послесловие		послѣсло'віе	 
 	пословица		посло'вица, въ посло'вицѣ, посло'вицей	 
 	послушайте		послу'шайте	 
 	послушание		послуша'ніе	 
 	послюнённый		послюнённый	 
 	посмеем		посмѣ'емъ	 
 	посмеет		посмѣ'етъ, посмѣ'ете	 
 	посмеешь		посмѣ'ешь	 
 	посмеёшься		посмѣёшься	 
 	посмел		посмѣ'лъ, посмѣ'ла, посмѣ'ли	 
 	посменно		посмѣ'нно	 
 	посмертно		посме'ртно	 
 	посметь		посмѣ'ть	 
 	посмешить		посмѣши'ть	 
 	посмешище		посмѣ'шище	 
 	посмею		посмѣ'ю	 
 	посмеюсь		посмѣю'сь	 
 	посмеют		посмѣ'ютъ	 
 	посмеются		посмѣю'тся	 
 	посмеялся		посмѣя'лся	 
 	посмотрев		посмотрѣ'въ	 
 	посмотреть		посмотрѣ'ть, посмотрѣ'лъ	 
 	посмотрите		посмотри'те и посмо'трите	 
 	пособие		посо'біе	 
 	по совести		по со'вѣсти	 
 	посовеститься		посо'вѣститься	 
 	посоветовать		посовѣ'товать, посовѣ'туете	 
 	посоленный		посо'ленный	 
 	посольство		посо'льство, въ посо'льствѣ	 
 	пососёшь		пососёшь	 
 	посотенно		посо'тенно	 
 	посошок		посошо'къ (на посошо'къ — фигура'льное выраже'ніе, относя'щееся къ послѣ'дней рю'мкѣ, кото'рую предлага'ютъ вы'пить го'стю пе'редъ ухо'домъ домо'й)	 
 	поспевать		поспѣва'ть, поспѣва'етъ, поспѣва'ете, поспѣва'емъ, поспѣва'ешь, поспѣва'ютъ	 
 	поспеет		поспѣ'етъ, поспѣ'ете, поспѣ'емъ, поспѣ'ешь, поспѣ'ютъ	 
 	поспеть		поспѣ'ть, поспѣ'лъ, поспѣ'ла, поспѣ'ли, поспѣ'ло	 
 	поспешать		поспѣша'ть	 
 	поспешить		поспѣши'ть, поспѣши'шь — люде'й насмѣши'шь	 
 	поспешествовать		поспѣ'шествовать	 
 	поспешнее		поспѣ'шнѣе	 
 	поспешно		поспѣ'шно	 
 	поспешного		поспѣ'шнаго	 
 	поспешное		поспѣ'шное	 
 	поспешность		поспѣ'шность (поспѣ'шность потре'бна то'лько блохъ лови'ть)	 
 	поспешные		поспѣ'шные (м. р.), поспѣ'шныя (ж. р. и ср. р.)	 
 	поспешный		поспѣ'шный, поспѣ'шнаго	 
 	по справедливости		по справедли'вости	 
 	посрамлённый		посрамлённый	 
 	посреди		посреди', посереди'	 
 	посредине		посреди'нѣ, посереди'нѣ	 
 	посредник		посре'дникъ	 
 	посредница		посре'дница	 
 	посредничать		посре'дничать	 
 	посреднический		посре'дническій	 
 	посредничество		посре'дничество	 
 	по средствам		по сре'дствамъ, но посре'дствомъ	 
 	посредственно		посре'дственно	 
 	посредственного		посре'дственнаго	 
 	посредственное		посре'дственное	 
 	посредственность		посре'дственность	 
 	посредственные		посре'дственные (м. р.), посре'дственныя (ж. р. и ср. р.)	 
 	посредственный		посре'дственный, посре'дственнаго	 
 	посредство		посре'дство	 
 	посредством		посре'дствомъ, но по сре'дствамъ	 
 	посредствующий		посре'дствующій	 
 	Поссевино		Поссеви'но	 
 	поставец		поставе'цъ (шка'фикъ у стѣны' съ выдвижны'ми я'щиками и'ли по'лками, гдѣ храни'лись цѣ'нная посу'да, кни'ги, пи'сьма и драгоцѣ'нности)	 
 	поставленный		поста'вленный, поста'вленнаго	 
 	постамент		постаме'нтъ	 
 	постановление		постановле'ніе	 
 	постарее		постарѣ'е	 
 	постарел		постарѣ'лъ	 
 	постарелый		постарѣ'лый	 
 	постареть		постарѣ'ть	 
 	по-старинному		по-стари'нному	 
 	по-старому		по-ста'рому	 
 	постарше		поста'рше	 
 	постатейный		постате'йный	 
 	постёганный		постёганный	 
 	постеленного		посте'леннаго	 
 	постеленное		посте'ленное	 
 	постеленные		посте'ленные (м. р.), посте'ленныя (ж. р. и ср. р.)	 
 	постеленный		посте'ленный, посте'леннаго	 
 	постель		посте'ль и посте'ля	 
 	постелька		посте'лька, въ посте'лькѣ	 
 	постельничий		посте'льничій, посте'льничаго, посте'льничимъ (придво'рный чи'нъ — лицо', храни'вшее ли'чную печа'ть царя', вѣ'давшее его' ли'чной казно'й, а та'кже спа'льней царя' и шве'йной мастерско'й), не посте'льничный!	 
 	постепенно		постепе'нно	 
 	постепенного		постепе'ннаго	 
 	постепенное		постепе'нное	 
 	постепенность		постепе'нность	 
 	постепенные		постепе'нные (м. р.), постепе'нныя (ж. р. и ср. р.)	 
 	постепенный		постепе'нный, постепе'ннаго, постепе'ненъ, постепе'нна	 
 	постепеновец		постепе'новецъ (сторо'нникъ постепе'нныхъ улучше'ній), постепе'новцемъ, постепе'новцевъ, постепе'новщина, постепе'новскій	 
 	постерёгший		постерёгшій, постерёгшійся	 
 	постережённый		постережённый	 
 	постигает		постига'етъ, постига'ете	 
 	постигнет		пости'гнетъ, пости'гнете	 
 	постигшее		пости'гшее, пости'гшій, пости'гшаго	 
 	постижёр		постижёръ (ма'стеръ по изготовле'нію парико'въ)	 
 	постлать		постла'ть	 
 	постнее		постнѣ'е	 
 	постненькое		по'стненькое	 
 	постного		по'стнаго	 
 	постное		по'стное	 
 	постные		по'стные (м. р.), по'стныя (ж. р. и ср. р.)	 
 	постный		по'стный, по'стнаго, по'стенъ, постна', по'стно, по'стны	 
 	постольку		посто'льку, но по сто'льку разъ, посто'льку-поско'льку	 
 	посторонний		посторо'нній	 
 	пострел		пострѣ'лъ	 
 	пострелёнок		пострѣлёнокъ	 
 	постреливать		пострѣ'ливать	 
 	пострижение		постриже'ніе (постриже'ніе въ мона'хи — обря'дъ правосла'вной це'ркви, состоя'щій въ крестообра'зномъ обрѣза'ніи воло'съ на головѣ' въ зна'къ всецѣ'лаго посвяще'нія Бо'гу)	 
 	пострижёшься		пострижёшься	 
 	построек		постро'екъ	 
 	построен		постро'енъ, постро'ены, постро'ена, постро'ено	 
 	построение		построе'ніе	 
 	построено		постро'ено	 
 	построенного		постро'еннаго	 
 	построенные		постро'енные (м. р.), постро'енныя (ж. р. и ср. р.)	 
 	построенный		постро'енный, постро'еннаго	 
 	постройка		постро'йка, постро'екъ, въ постро'йкѣ	 
 	поступление		поступле'ніе	 
 	посуёт		посуётъ	 
 	посулённый		посулённый	 
 	посурьмлённый		посурьмлённый	 
 	по сусекам		по сусѣ'камъ (скрести' по сусѣ'камъ — забира'ть послѣ'днее)	 
 	посылка		посы'лка, въ посы'лкѣ	 
 	Посьета		Посье'та (зали'въ)	 
 	посягнёшь		посягнёшь	 
 	пот		потъ, въ по'тѣ лица' своего'	 
 	потаённое		потаённое	 
 	потаённые		потаённые (м. р.), потаённыя (ж. р. и ср. р.)	 
 	потаённый		потаённый, потаённаго	 
 	Потап		Пота'пъ и Пата'пій	 
 	Потапенко		Пота'пенко	 
 	потвёрже		потвёрже	 
 	по твоему		по твоему' (по твоему' мнѣ'нію), но сдѣ'лать по-тво'ему	 
 	по-твоему		по-тво'ему (сдѣ'лать по-тво'ему), но по твоему' мнѣ'нію	 
 	Потебня		Поте'бня	 
 	потеет		потѣ'етъ, потѣ'ешь	 
 	потёк		потёкъ	 
 	потёкший		потёкшій	 
 	потел		потѣ'лъ, потѣ'ла, потѣ'ли, потѣ'ютъ, потѣ'ю	 
 	потёмки		потёмки, въ потёмкахъ	 
 	Потёмкин Таврический		Потёмкинъ Таври'ческій	 
